objectname,objectid,rating,numplays,weight,own,fortrade,want,wanttobuy,wanttoplay,prevowned,preordered,wishlist,wishlistpriority,wishlistcomment,comment,conditiontext,haspartslist,wantpartslist,collid,baverage,average,avgweight,rank,numowned,objecttype,originalname,minplayers,maxplayers,playingtime,maxplaytime,minplaytime,yearpublished,bggrecplayers,bggbestplayers,bggrecagerange,bgglanguagedependence,publisherid,imageid,year,language,other,itemtype,barcode,version_publishers,version_languages,version_yearpublished,version_nickname
"Harmónia","414317","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137466581","7.71263","8.02372","2.0151","64","38608","thing","Harmonies","1","4","45","45","30","2024","1,2,3,4","2,3","8+","No necessary in-game text","","","","","","standalone","","Gém Klub Kft.; Libellud","Hungarian","2024","Hungarian edition"
"Heat: Padlógáz","366013","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137466591","7.79355","8.0061","2.2006","45","53941","thing","Heat: Pedal to the Metal","1","6","60","60","30","2023","1,2,3,4,5,6","5,6","8+","No necessary in-game text","","","","","","standalone","","Days of Wonder; Gém Klub Kft.","Hungarian","2023","Hungarian edition"
"Hidden Games Crime Scene: Green Poison","324157","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137466613","5.79208","8.03879","2.25","4778","782","thing","Hidden Games Crime Scene: Green Poison","1","6","180","180","90","2020","1,2,3,4","2","14+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"Hoddog","429054","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","137466630","5.49897","5.76098","1","25159","134","thing","Hoddog","2","5","15","15","5","2025","3,4,5","3,4","","","","","","","","standalone","","Gém Klub Kft.","Hungarian","2025","Hungarian edition"
"A holnap társadalma","334986","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137373003","7.00126","7.68892","2.8475","485","9680","thing","Daybreak","1","4","120","120","60","2025","1,2,3,4","2","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","Gém Klub Kft.","Hungarian","2025","Hungarian edition"
"Hősök útja","238992","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137466660","6.60181","7.05472","2.0059","1065","13865","thing","Call to Adventure","1","4","60","60","30","2020","1,2,3,4","3","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","Gém Klub Kft.","Hungarian","2020","Hungarian edition"
"hupp","355433","0","0","0","1","1","0","0","0","0","0","0","1","","Angol is
","","","","137461535","6.48381","7.0499","1.3736","1328","7799","thing","boop.","2","2","30","30","20","2023","2","2","8+","No necessary in-game text","","","","","","standalone","","Gém Klub Kft.; Smirk & Dagger Games","Hungarian","2023","Hungarian edition"
"Hupp a pelyhes","417696","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137461537","5.69056","7.3446","1.8333","6335","1319","thing","boop the Halls!","2","2","30","30","20","2025","2","2","8","","","","","","","standalone","","Gém Klub Kft.","Hungarian","2025","Hungarian edition"
"Hutan: Az esőerdők élővilága","419130","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","137466722","5.89059","7.00299","1.913","3853","885","thing","HUTAN: Life in the Rainforest","1","4","45","45","30","2025","1,2,3,4","1,3","8+","No necessary in-game text","","","","","","standalone","","Gém Klub Kft.","Hungarian","2025","Hungarian edition"
"HUUupp","383579","0","0","0","1","1","0","0","0","0","0","0","1","","Angol is","","","","137461532","6.04878","7.58607","1.4667","2855","2825","thing","BOOoop.","2","2","35","35","25","2024","2","2","8+","","","","","","","standalone","","Gém Klub Kft.","Hungarian","2024","Hungarian edition"
"Idus Martii","276500","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137467402","5.5153","6.57763","1.3333","20311","184","thing","Idus Martii","5","8","15","15","15","2019","5,6,7,8","8","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Igen?","257991","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137467406","5.5668","6.2423","1","11309","638","thing","Igen?","2","6","60","60","30","2018","3,4,5,6","4","10+","Unplayable in another language","","","","","","standalone","","Gém Klub Kft.","Hungarian","2018","Hungarian edition"
"Imperium: Classics","318184","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137467417","7.15403","7.68437","3.6098","337","16670","thing","Imperium: Classics","1","4","160","160","40","2021","1,2","1,2","14+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"In the Footsteps of Darwin","376683","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137464557","6.50063","7.34806","1.6814","1292","5027","thing","In the Footsteps of Darwin","2","5","30","30","20","2023","2,3,4,5","3,4","6+","No necessary in-game text","","","","","","standalone","","","","",""
"In the Footsteps of Marie Curie","408770","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137468350","5.75389","6.80565","2","5262","1160","thing","In the Footsteps of Marie Curie","2","4","30","30","20","2024","2,3,4","2","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Inferno","393165","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","138640630","6.50664","7.88978","3.5664","1276","3671","thing","Inferno","1","4","120","120","45","2024","1,2,3,4","3,4","14+","No necessary in-game text","","","","","","standalone","","","","",""
"The Initiative","328908","0","0","0","1","1","0","0","0","0","0","0","1","","Angol is","","","","137721012","6.50826","7.52821","2.0164","1269","6568","thing","The Initiative","1","4","60","60","30","2021","2,3,4","4","10+","Unplayable in another language","","","","","","standalone","","","","",""
"Inori","415938","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137467438","5.73633","6.72597","2.35","5534","976","thing","Inori","2","4","30","30","30","2024","2,3,4","3","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Inspektor Nase","330602","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137720288","5.60863","6.92273","1","8768","429","thing","Inspektor Nase","2","5","20","20","20","2021","2,3,4,5","3,4","5–14","No necessary in-game text","","","","","","standalone","","","","",""
"Intarsia","422126","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137467447","6.01628","7.09928","2.1034","3004","2667","thing","Intarsia","2","4","60","60","40","2024","2,3,4","2","10+","No necessary in-game text","","","","","","standalone","","","","",""
"The Isle of Cats","281259","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137468168","7.38234","7.63023","2.3561","184","42023","thing","The Isle of Cats","1","4","90","90","60","2019","1,2,3,4","3","8+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Isle of Skye: From Chieftain to King","176494","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137719978","7.21628","7.38983","2.2519","287","35385","thing","Isle of Skye: From Chieftain to King","2","5","50","50","30","2015","2,3,4,5","3,4","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Az ismeretlen bolygó","258779","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137460529","7.4004","7.76743","2.2492","171","19002","thing","Planet Unknown","1","6","80","80","60","2022","1,2,3,4,5,6","4","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","Gém Klub Kft.","Hungarian","2022","Hungarian edition"
"Jammerlappen","348190","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137467453","5.49921","5.52828","1","25097","258","thing","Jammerlappen","2","6","0","0","0","2021","3,5","3","","","","","","","","standalone","","","","",""
"Joking Hazard","193621","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137467494","5.95416","6.22154","1.0206","3390","16945","thing","Joking Hazard","3","10","90","90","30","2016","3,4,5,6,7","5","16+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"Judge Your Friends","369377","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137467499","0","5.18095","0","0","83","thing","Judge Your Friends","2","8","20","20","10","2021","","","","","","","","","","standalone","","","","",""
"Just One: New Version","450619","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137464309","5.5549","7.80185","1","12380","289","thing","Just One: New Version","3","7","20","20","20","2025","4,5,6,7","5,6,7","10+","Unplayable in another language","","","","","","standalone","","","","",""
"Kakerlakensuppe","38391","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137464387","5.67552","6.1353","1.1707","6687","2550","thing","Kakerlakensuppe","2","6","20","20","10","2008","2,3,4,5,6","6","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Kanal","438018","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137467509","5.60524","8.05438","2.8","8925","279","thing","Kanal","1","2","45","45","45","2024","2","2","","","","","","","","standalone","","","","",""
"Kanban EV","284378","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137467516","7.7897","8.38109","4.2998","48","15742","thing","Kanban EV","1","4","180","180","60","2020","1,2,3,4","3","14+","No necessary in-game text","","","","","","standalone","","","","",""
"Kathmandu","409031","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137467524","5.69512","7.15508","2.3","6243","777","thing","Kathmandu","2","4","75","75","60","2024","2,3,4","4","10","","","","","","","standalone","","","","",""
"Keepsakes","328952","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137467535","0","7.0625","0","0","48","thing","Keepsakes","2","8","25","25","15","2023","","","","No necessary in-game text","","","","","","standalone","","","","",""
"Keltis","34585","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137467545","6.17519","6.42646","1.6393","2275","9182","thing","Keltis","2","4","30","30","30","2008","2,3,4","3","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Kemet: Blood and Sand","297562","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","137467572","7.19371","7.92053","3.1905","306","11065","thing","Kemet: Blood and Sand","2","5","180","180","90","2021","3,4,5","4","10+","No necessary in-game text","","","","","","standalone","","","","",""
"A keresztapa: Corleone birodalma","195539","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137373012","7.0439","7.52978","2.6445","445","12118","thing","The Godfather: Corleone's Empire","2","5","90","90","60","2020","2,3,4,5","4","14+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","CMON Global Limited; Delta Vision Publishing","Hungarian","2020","Hungarian edition"
"Kertvárosi kémek","422732","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137467578","6.71852","7.58461","1.2737","863","6747","thing","Agent Avenue","2","4","20","20","10","2025","2,4","2","8+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","Gém Klub Kft.; Nerdlab Games","Hungarian","2025","Hungarian edition"
"Kingdom Builder","107529","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137467593","6.78487","6.93482","2.0708","761","31137","thing","Kingdom Builder","2","4","45","45","45","2011","2,3,4","4","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Kingdomino Origins","340041","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137467604","6.58052","7.46557","1.913","1117","6900","thing","Kingdomino Origins","2","4","40","40","20","2021","2,3,4","2,4","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Kisfröccs","371417","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","137465528","5.52403","7.25","1.25","0","190","thing","Kisfröccs","2","6","40","40","30","2022","2,3,4","4","","","","","","","","expansion","","","","",""
"Kiss the Goblin","386826","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137467614","5.51318","6.61163","1","20954","136","thing","Kiss the Goblin","2","8","60","60","15","2023","","","","","","","","","","standalone","","","","",""
"Der kleine Sprechdachs","27536","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137373024","5.49932","5.56452","1","25071","89","thing","Der kleine Sprechdachs","2","5","15","15","15","2006","2,3,4,5","2","4–8","No necessary in-game text","","","","","","standalone","","","","",""
"Knarr","379629","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137467692","6.97032","7.47736","1.9124","524","11388","thing","Knarr","2","4","30","30","30","2023","2,3,4","3","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Knitting Circle","421606","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","138640610","5.86584","7.5013","2.1364","4048","2664","thing","Knitting Circle","1","4","45","45","30","2025","1,2,3,4","2","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Kódfejtő","225694","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137467752","7.54452","7.76546","1.8282","115","43532","thing","Decrypto","3","8","45","45","15","2018","4,5,6,7,8","4,6","10+","Unplayable in another language","","","","","","standalone","","Gém Klub Kft.","Hungarian","2018","Hungarian edition"
"Kozmopolip","362020","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137467787","6.28456","7.18983","2.2075","1869","4549","thing","Cosmoctopus","1","4","90","90","60","2024","2,3,4","2","10+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","Gém Klub Kft.; Lucky Duck Games","Hungarian","2024","Hungarian edition"
"Kozmosz művek","253379","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137467796","5.74249","6.77773","1.8889","5410","1185","thing","Cosmic Factory","2","6","30","30","20","2019","2,3,4,5,6","4","10+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","Gém Klub Kft.","Hungarian","2019","Hungarian edition"
