objectname,objectid,rating,numplays,weight,own,fortrade,want,wanttobuy,wanttoplay,prevowned,preordered,wishlist,wishlistpriority,wishlistcomment,comment,conditiontext,haspartslist,wantpartslist,collid,baverage,average,avgweight,rank,numowned,objecttype,originalname,minplayers,maxplayers,playingtime,maxplaytime,minplaytime,yearpublished,bggrecplayers,bggbestplayers,bggrecagerange,bgglanguagedependence,publisherid,imageid,year,language,other,itemtype,barcode,version_publishers,version_languages,version_yearpublished,version_nickname
"Heaven & Ale - Mennyei ser","227789","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535281","7.10646","7.53316","3.1735","381","11799","thing","Heaven & Ale","2","4","90","90","60","2017","2,3,4","4","12+","No necessary in-game text","","","","","","standalone","","","","",""
"Hellapagos","224272","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535289","6.11992","6.57167","1.3516","2521","7976","thing","Hellapagos","3","12","20","20","20","2017","5,6,7,8,9,10,11,12","7,8,9","12+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Hello Dino","245694","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535321","0","5.94118","0","0","34","thing","Hello Dino","2","4","15","0","15","2018","","","","","","","","","","standalone","","","","",""
"A Herceg Nyer!","373787","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204041","5.53085","7.1963","2","16040","135","thing","A Herceg Nyer!","1","5","30","30","30","2022","2,3,4,5","4","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Herd Mentality","311322","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","105100432","6.12185","6.62144","1","2512","8457","thing","Herd Mentality","4","20","30","30","20","2020","5,6,7,8,9,10,11,12,13,14,15","7,8","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Here to Slay","299252","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95907625","6.42096","6.88182","1.6809","1493","23478","thing","Here to Slay","2","6","60","60","30","2020","2,3,4,5","3,4","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Hexpanse","204143","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132150614","5.55302","6.43963","2.25","12596","591","thing","Hexpanse","2","4","60","60","30","2017","2,4","2","10+","No necessary in-game text","","","","","","standalone","","Korona Games","English","2017","English Captain edition"
"Hidden Leaders","320718","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95909057","6.20428","6.72836","1.8111","2173","6909","thing","Hidden Leaders","2","6","40","40","20","2022","3,4,5","4","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Hipp Hopp Hippo","339489","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85440819","0","7.03571","0","0","35","thing","Hipp Hopp Hippo","2","4","15","15","15","2020","","","","","","","","","","standalone","","","","",""
"Histrio","182120","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85440828","5.86083","6.53865","2.1667","4089","2667","thing","Histrio","2","5","40","40","40","2016","3,4,5","3,4","8+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Hive","2655","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535326","7.16966","7.3174","2.3149","325","56422","thing","Hive","2","2","20","20","20","2001","2","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Hive: Katicabogár","70704","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85440842","6.63594","7.60974","2.1739","0","9685","thing","Hive: The Ladybug","2","2","20","20","20","2010","2","2","10+","No necessary in-game text","","","","","","expansion","","","","",""
"Hive: Pincebogár ","139666","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85440836","6.72845","7.72469","2.4205","0","12451","thing","Hive: The Pillbug","2","2","20","20","20","2013","2","2","10+","No necessary in-game text","","","","","","expansion","","","","",""
"Hive: Szúnyog","30323","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85440839","6.72907","7.56559","2.242","0","11141","thing","Hive: The Mosquito","2","2","20","20","20","2007","2","2","8+","No necessary in-game text","","","","","","expansion","","","","",""
"Hoarders","281417","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85440855","5.50229","5.54566","1.0714","24293","683","thing","Hoarders","3","6","15","15","10","2019","3,4,5,6","6","6+","","","","","","","standalone","","","","",""
"A holnap társadalma","334986","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132311564","6.99471","7.68826","2.858","493","9656","thing","Daybreak","1","4","120","120","60","2025","1,2,3,4","2","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","Gém Klub Kft.","Hungarian","2025","Hungarian edition"
"Holtak tele: Válaszúton","150376","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535301","7.27818","7.44464","3.0133","247","68476","thing","Dead of Winter: A Crossroads Game","2","5","120","120","60","2014","3,4,5","4","12+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"Homokcsapda","396655","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132150636","5.71068","6.66624","1.0769","5949","1085","thing","Quicksand","1","7","15","15","15","2024","2,3,4,5","2,4","8+","No necessary in-game text","","","","","","standalone","","Horrible Guild; Reflexshop","Hungarian","2024","Hungarian edition"
"Honfoglaló","56244","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535304","5.49991","5.62768","1.8333","24897","253","thing","Honfoglaló","2","10","0","0","0","2012","2,3","3","","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"Hősök útja","238992","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85440876","6.6012","7.05487","2.0059","1070","13855","thing","Call to Adventure","1","4","60","60","30","2019","1,2,3,4","3","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"House Flippers","282341","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85440874","5.49786","5.62264","1","25385","168","thing","House Flippers","2","4","15","15","10","2019","","","","","","","","","","standalone","","","","",""
"Hullámhossz","262543","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85440878","6.9798","7.21418","1.1199","509","30136","thing","Wavelength","2","12","45","45","30","2019","4,5,6,7,8,9,10,11,12","6,8","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"hupp","355433","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132150648","6.48442","7.05082","1.3736","1329","7775","thing","boop.","2","2","30","30","20","2023","2","2","8+","No necessary in-game text","","","","","","standalone","","Gém Klub Kft.; Smirk & Dagger Games","Hungarian","2023","Hungarian edition"
"ICECOOL","177524","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535339","6.55396","6.78313","1.0582","1172","20095","thing","ICECOOL","2","4","30","30","30","2016","2,3,4","4","5+","No necessary in-game text","","","","","","standalone","","","","",""
"Időfutár","184390","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204355","0","5.96875","2","0","28","thing","Időfutár","2","6","90","90","60","2015","2,3,4,5,6","4","8","Unplayable in another language","","","","","","standalone","","","","",""
"Igen?","257991","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535358","5.56725","6.24153","1","11291","636","thing","Igen?","2","6","60","60","30","2018","3,4,5,6","4","10+","Unplayable in another language","","","","","","standalone","","","","",""
"Igen? És...","289720","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535359","5.50058","5.73933","1","24744","186","thing","Igen? És...","2","6","45","45","20","2019","3,4,5,6","5,6","14+","Unplayable in another language","","","","","","standalone","","","","",""
"Igenis, sötét nagyúr!","18723","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535349","5.64078","5.83252","1.2821","7569","6522","thing","Aye, Dark Overlord! The Red Box","4","16","30","30","30","2005","4,5,6,7,8","5","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"iKNOW","130680","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95907972","5.7815","6.35529","1.4167","4906","2361","thing","iKNOW","2","6","60","60","60","2012","3,4,5,6","5,6","14+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"Imagine","191894","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535370","6.32513","6.80915","1.0612","1748","8805","thing","Imagine","3","8","20","20","20","2015","3,4,5,6,7,8","4,5,6","8+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Imhotep","191862","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95907979","6.90274","7.12611","2.0111","608","23112","thing","Imhotep","2","4","40","40","40","2016","2,3,4","4","10+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Imperium: Classics","318184","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204370","7.15365","7.68375","3.6098","339","16630","thing","Imperium: Classics","1","4","160","160","40","2021","1,2","1,2","14+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"Indián Nyár","233678","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85440914","6.29436","6.75554","2.1529","1843","7031","thing","Indian Summer","1","4","60","60","15","2017","1,2,3,4","3","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Intrikák háza","402283","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132614890","6.52397","7.26104","1.2989","1235","6762","thing","Courtisans","2","5","30","30","20","2024","2,3,4,5","4","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","Reflexshop","Hungarian","2024","Hungarian edition"
"Invisible","244460","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535374","5.51066","6.28898","1","21778","142","thing","Invisible","2","10","20","20","10","2018","","","5","No necessary in-game text","","","","","","standalone","","","","",""
"Irány a dicsőség!","246816","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","73946098","5.99978","7.14344","1.931","3117","1899","thing","Tales of Glory","2","5","45","45","30","2018","2,3,4,5","3","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Isla Dorada","68182","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535378","6.12163","6.71277","2.16","2514","3365","thing","Isla Dorada","3","6","90","90","60","2010","3,4,5,6","4,5","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Az ismeretlen bolygó","258779","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132149729","7.40046","7.76771","2.25","172","18972","thing","Planet Unknown","1","6","80","80","60","2022","1,2,3,4,5,6","4","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","Gém Klub Kft.","Hungarian","2022","Hungarian edition"
"Istanbul","148949","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95907981","7.37614","7.53791","2.5831","188","38413","thing","Istanbul","2","5","60","60","40","2014","2,3,4,5","4","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Istanbul: Mocha & Baksheesh","172505","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95907985","6.90416","7.89158","2.7379","0","10200","thing","Istanbul: Mocha & Baksheesh","2","5","60","60","40","2015","2,3,4,5","4","10+","Some necessary text - easily memorized or small crib sheet","","","","","","expansion","","","","",""
"It's a Wonderful World","271324","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95907845","7.39135","7.63468","2.3277","180","28897","thing","It's a Wonderful World","1","5","45","45","45","2019","1,2,3,4,5","4","10+","No necessary in-game text","","","","","","standalone","","","","",""
"It's a Wonderful World: Corruption & Ascension","298851","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95907850","6.6901","8.13214","2.6098","0","9123","thing","It's a Wonderful World: Corruption & Ascension","1","7","45","45","45","2020","1,2,3,4,5,6,7","3,4,5","12+","No necessary in-game text","","","","","","expansion","","","","",""
"It's Obvious","338747","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204473","5.53175","6.20948","1.25","15863","236","thing","It's Obvious","3","6","30","30","20","2021","4","4","","No necessary in-game text","","","","","","standalone","","","","",""
"Jaipur","54043","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535383","7.364","7.48159","1.4647","199","92231","thing","Jaipur","2","2","30","30","30","2009","2","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"A Jelszó: Vérfarkas","219215","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132149260","6.6496","7.10725","1.1573","989","10548","thing","Werewords","4","10","10","10","10","2024","4,5,6,7,8,9,10","6,7","8+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","Reflexshop","Hungarian","2024","Hungarian edition"
"Jeruzsálem: Anno Domini","371972","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132150789","6.33247","7.5102","3.114","1731","4262","thing","Ierusalem: Anno Domini","1","4","90","90","90","2023","1,2,3,4","4","12+","No necessary in-game text","","","","","","standalone","","Devir; Vagabund","Hungarian","2023","Hungarian edition"
